554,1,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,in eleifend quam a odio in hac habitasse platea dictumst,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,in ante vestibulum ante ipsum primis in faucibus orci luctus et,7,7
555,2,morbi vel lectus in quam fringilla rhoncus mauris enim leo,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,4,9
556,3,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,consequat ut nulla sed accumsan felis ut at dolor quis,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,non interdum in ante vestibulum ante ipsum primis in faucibus orci,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,3,16
557,3,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,4,17
558,3,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce,3,30
559,1,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,3,19
560,2,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,ac nibh fusce lacus purus aliquet at feugiat non pretium,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan,4,11
561,4,at nunc commodo placerat praesent blandit nam nulla integer pede,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,4,18
562,4,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea,vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,5,12
563,2,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,8,2
564,2,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,7,4
565,2,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,6,17
566,1,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque,pede lobortis ligula sit amet eleifend pede libero quis orci nullam,ac est lacinia nisi venenatis tristique fusce congue diam id,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,4,26
567,2,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,lectus pellentesque eget nunc donec quis orci eget orci vehicula,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit,8,5
568,2,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,lacus at velit vivamus vel nulla eget eros elementum pellentesque,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,6,26
569,3,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,5,25
570,4,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,1,10
571,2,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,5,9
572,4,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,3,16
573,4,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,aenean auctor gravida sem praesent id massa id nisl venenatis,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede,2,21
574,3,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,aliquam convallis nunc proin at turpis a pede posuere nonummy integer,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,5,24
575,2,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,sollicitudin mi sit amet lobortis sapien sapien non mi integer,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,6,13
576,4,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat,4,9
577,2,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,3,28
578,1,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,9,25
579,3,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,5,23
580,2,pede ac diam cras pellentesque volutpat dui maecenas tristique est et,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,2,10
581,1,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,10,22
582,2,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,10,6
583,4,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,dui nec nisi volutpat eleifend donec ut dolor morbi vel,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,8,15
584,2,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,6,23
585,3,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,5,24
586,4,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim,4,20
587,4,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices,nam dui proin leo odio porttitor id consequat in consequat ut,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,4,10
588,3,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,lobortis ligula sit amet eleifend pede libero quis orci nullam,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui,8,7
589,2,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor,blandit mi in porttitor pede justo eu massa donec dapibus duis,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu,7,13
590,2,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,1,5
591,3,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque,lectus aliquam sit amet diam in magna bibendum imperdiet nullam,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,9,21
592,3,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,ut nulla sed accumsan felis ut at dolor quis odio consequat varius,10,28
593,4,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,justo eu massa donec dapibus duis at velit eu est congue elementum in hac,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi,9,17
594,1,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,7,18
595,2,nulla elit ac nulla sed vel enim sit amet nunc,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce,rutrum neque aenean auctor gravida sem praesent id massa id nisl,at dolor quis odio consequat varius integer ac leo pellentesque,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,1,14
596,3,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,rutrum nulla nunc purus phasellus in felis donec semper sapien a,sapien ut nunc vestibulum ante ipsum primis in faucibus orci,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in,proin risus praesent lectus vestibulum quam sapien varius ut blandit,4,29
597,3,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer,4,7
598,3,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,1,21
599,1,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,praesent blandit nam nulla integer pede justo lacinia eget tincidunt,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,erat eros viverra eget congue eget semper rutrum nulla nunc,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,7,2
600,2,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,1,22
601,2,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,3,7
602,2,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,1,8
603,2,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,blandit mi in porttitor pede justo eu massa donec dapibus,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,4,13
604,3,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,orci luctus et ultrices posuere cubilia curae donec pharetra magna,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,9,15
605,2,leo odio porttitor id consequat in consequat ut nulla sed accumsan,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,vel nulla eget eros elementum pellentesque quisque porta volutpat erat,7,13
606,3,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,9,9
607,3,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,in porttitor pede justo eu massa donec dapibus duis at,eleifend quam a odio in hac habitasse platea dictumst maecenas,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo,1,21
608,2,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,8,27
609,4,duis bibendum felis sed interdum venenatis turpis enim blandit mi in,ac enim in tempor turpis nec euismod scelerisque quam turpis,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id,9,8
610,3,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,7,28
611,2,a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,sapien cursus vestibulum proin eu mi nulla ac enim in,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,4,9
612,4,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,1,23
613,4,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum,in eleifend quam a odio in hac habitasse platea dictumst,7,19
614,2,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero,6,9
615,2,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,5,13
616,3,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,quisque ut erat curabitur gravida nisi at nibh in hac habitasse,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,5,15
617,1,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,mattis nibh ligula nec sem duis aliquam convallis nunc proin at,ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,7,17
618,3,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor,cursus urna ut tellus nulla ut erat id mauris vulputate elementum,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,3,27
